id,name,latitude,longitude,address,hash_tags,unique_page
408,Azalea Buvette Caviste Terrasse,45.522426,-73.57995,4306 Rue Saint-Denis,"Persian,Mediterranean,Fusion,Middle Eastern,Bistro,Tapas",https://www.restomontreal.ca/resto/azalea-buvette-caviste-terrasse-le-plateau/15859/en/
409,Restaurant Falcon,45.460101,-74.175707,59 Rue Cambridge,"Indian,Italian,Tapas,Pizza,Pasta,Vegetarian",https://www.restomontreal.ca/resto/restaurant-falcon-hudson/17193/en/
410,Aime tes Ailes,45.538244,-73.607395,6763 Rue St-Hubert,"Chicken Wings,Fried Chicken,Comfort Food,Casse-Croute (Snack Bar)",https://www.restomontreal.ca/resto/aime-tes-ailes-rosemont-la-petite-patrie/17750/en/
411,New Vertigo,45.562374,-73.743905,1880 Avenue Pierre-Péladeau,"Tartare,Burgers,Grill,Bistro,Poke Bowl,Salads",https://www.restomontreal.ca/resto/vertigo-chomedey/18322/en/
412,Buon Gusto,45.599905,-73.68405,2495 Boulevard St-Martin E,"Italian,Pizza,Pasta",https://www.restomontreal.ca/resto/buon-gusto-duvernay/5494/en/
413,Montreal Kebab,45.50719,-73.552505,138 Rue St-Paul E,"Lebanese,Mediterranean,Vegetarian,Halal,Grill,Middle Eastern",https://www.restomontreal.ca/resto/montreal-kebab-old-montreal/12529/en/
414,Asiana,45.539504,-73.509541,121 Rue St-Charles O,"Thai,Szechuan,Asian",https://www.restomontreal.ca/resto/asiana-vieux-longueuil/5913/en/
415,BALOS,45.487233,-73.586664,4114 Rue Sainte-Catherine O,"Mediterranean,Greek,Seafood/Fish,Grill",https://www.restomontreal.ca/resto/balos-westmount/14017/en/
416,Le Mista,45.527646,-73.342739,1485 Rue de Montarville,"Italian,Mediterranean,Pasta,Healthy,Vegetarian",https://www.restomontreal.ca/resto/le-mista-saint-bruno/12798/en/
417,Maggie Oakes,45.507589,-73.553029,426 Place Jacques-Cartier,"Market,Steakhouse,Grill,Salads,Burgers,Breakfast",https://www.restomontreal.ca/resto/maggie-oakes-old-montreal/10985/en/
418,Le 409,45.5005,-73.557676,409 Rue McGill,"Indian,Pakistani,Tapas,Vegetarian,Vegan Options,Fusion",https://www.restomontreal.ca/resto/le-409-old-montreal/12788/en/
419,Le Bleu Raisin,45.527999,-73.591255,5237 Rue Saint-Denis,"French,Regional,Market,Tartare,Wild Game",https://www.restomontreal.ca/resto/le-bleu-raisin-le-plateau/1720/en/
420,Poissonnerie Bistro Olynicks,45.893273,-74.155621,50 Avenue de la Gare,"Seafood/Fish,Tartare,Fish & Chips,Market,Grill,Pasta",https://www.restomontreal.ca/resto/poissonnerie-bistro-olynicks-saint-sauveur/14886/en/
421,Le Jardin des Fondues,45.693009,-73.635566,186 Rue Ste-Marie,"Fondue,French,Raclette,Tapas,Grill,Salads",https://www.restomontreal.ca/resto/le-jardin-des-fondues-terrebonne-lachenaie/1587/en/
422,New Sushi Taxi,45.646433,-73.839385,305 Boulevard du Curé-Labelle local 104,"Sushi,Asian,Vegetarian,Poke Bowl",https://www.restomontreal.ca/resto/sushi-taxi-sainte-therese/19217/en/
423,Le Grey Lounge,45.548462,-73.865617,6000 Boulevard Arthur-Sauvé,"Grill,Tartare,Seafood/Fish,Tapas,Salads,Chicken Wings",https://www.restomontreal.ca/resto/le-grey-lounge-laval-sur-le-lac/16143/en/
424,Pâtisserie Rustique,45.473548,-73.588204,4615 Rue Notre-Dame O,"Bakery,Desserts & Sweets,Pastries,Café",https://www.restomontreal.ca/resto/patisserie-rustique-saint-henri/8191/en/
425,Toqué!,45.502963,-73.561217,900 Place Jean-Paul Riopelle,"Market,Regional,Creative,Contemporary/Modern,French,Tartare",https://www.restomontreal.ca/resto/toque-old-montreal/1443/en/
426,New Ristorante Pizzeria Corneli,45.606015,-73.731297,2015 Boulevard des Laurentides E,"Italian,Pizza,Pasta,Salads,Grill,Mediterranean",https://www.restomontreal.ca/resto/ristorante-pizzeria-corneli-vimont/20048/en/
427,La Piazzetta,45.564026,-73.187726,365 Boulevard Sir-Wilfrid-Laurier,"Pizza,Italian,Salads,Bistro,Mediterranean,Pasta",https://www.restomontreal.ca/resto/la-piazzetta-mont-saint-hilaire/2734/en/
428,Steak Frites St-Paul,45.502589,-73.561151,405 Rue St-Antoine O,"Steakhouse,Grill,Tartare",https://www.restomontreal.ca/resto/steak-frites-st-paul-old-montreal/3135/en/
429,Beroya,45.555696,-73.752072,3455 Boulevard St-Martin O,"Syrian,Middle Eastern,Grill",https://www.restomontreal.ca/resto/beroya-chomedey/11478/en/
430,Salon de thé Chaï Tea Lounge,45.509513,-73.57399,3506 Avenue du Parc,"Tea,Desserts & Sweets,Healthy,Sandwiches,Salads,Vegetarian",https://www.restomontreal.ca/resto/salon-chai-tea-lounge-le-plateau/5841/en/
431,Chez BOSS & fils,45.467703,-73.566137,3610 Rue Wellington,"Seafood/Fish,Market,Bistro,Asian,Gluten-free Options",https://www.restomontreal.ca/resto/chez-boss-fils-verdun/9276/en/
432,La Maison Grecque,45.521371,-73.575149,450 Avenue Duluth E,"Greek,Mediterranean,Grill,Tapas,Market,Vegetarian",https://www.restomontreal.ca/resto/la-maison-grecque-le-plateau/1288/en/
433,Saint-Houblon,45.531923,-73.612499,6700 Boulevard St-Laurent,"Burgers,Poutine,Comfort Food,Tartare,BBQ,Chicken Wings",https://www.restomontreal.ca/resto/saint-houblon-little-italy/13175/en/
434,Lulu Bistro,45.591975,-73.430795,1025 Rue Lionel-Daunais,"French,Bistro,Market,Grill,Seafood/Fish,Comfort Food",https://www.restomontreal.ca/resto/lulu-bistro-boucherville/2496/en/
435,L'Auberge Saint-Gabriel,45.506504,-73.553982,426 Rue St-Gabriel,"Grill,Fondue,Seafood/Fish,French,Tartare,Regional",https://www.restomontreal.ca/resto/lauberge-saint-gabriel-old-montreal/34/en/
436,Aurochs Steakhouse - Lounge +18ans,45.441557,-73.439459,1720 Avenue des Lumières #15,"Creative,Contemporary/Modern,Seafood/Fish,Steakhouse,Grill,Market",https://www.restomontreal.ca/resto/aurochs-steakhouse-lounge-18ans-brossard/4309/en/
437,Café du Théâtre - Brasserie Française,45.441052,-73.440323,6000 Boulevard de Rome,"French,Regional,Café,Bistro,Breakfast,Tartare",https://www.restomontreal.ca/resto/cafe-du-theatre-brasserie-francaise-brossard/8542/en/
438,Casa Vinho,45.555455,-73.570456,3750 Rue Masson,"Portuguese,Grill",https://www.restomontreal.ca/resto/casa-vinho-rosemont-la-petite-patrie/1446/en/
439,Ristorante Sorrento,45.643189,-73.860034,350 Rue Sicard,"Italian,Grill,Pasta,Pizza",https://www.restomontreal.ca/resto/ristorante-sorrento-sainte-therese/2447/en/
440,Restaurant L'Osso,45.534065,-73.617392,7130 Boulevard St-Laurent,"Steakhouse,Mediterranean,Grill,Italian,Seafood/Fish,Contemporary/Modern",https://www.restomontreal.ca/resto/restaurant-losso-little-italy/17201/en/
441,Silva Grillades,45.538528,-73.510094,177 Rue St-Charles O.,"Steakhouse,Portuguese,Seafood/Fish,Grill",https://www.restomontreal.ca/resto/silva-grillades-longueuil/3437/en/
442,Ermitage,45.494769,-73.618897,5024 Chemin de la Côte-des-Neiges,Russian,https://www.restomontreal.ca/resto/ermitage-cote-des-neiges/681/en/
443,Joséphine,45.520846,-73.575569,4007 Rue Saint-Denis,"Seafood/Fish,Bistro",https://www.restomontreal.ca/resto/josephine-le-plateau/12440/en/
444,Restaurant Kampot,45.628657,-73.848455,3375 Avenue des Grandes Tourelles,"Asian,Thai,Cambodian,Laotian,Vietnamese,Gluten-free Options",https://www.restomontreal.ca/resto/restaurant-kampot-boisbriand/15283/en/
445,Restaurant Le Grill,46.342303,-72.543064,350 Rue des Forges,"Steakhouse,Grill,Seafood/Fish,Tartare,Burgers,BBQ",https://www.restomontreal.ca/resto/restaurant-le-grill-trois-rivieres/11169/en/
446,Commodore Café,45.507151,-73.569114,355 Boul. de Maisonneuve O,"Café,Breakfast,Pastries,Desserts & Sweets,Vegetarian,Salads",https://www.restomontreal.ca/resto/commodore-cafe-quartier-des-spectacles/16779/en/
447,La Belle et La Barbe - Bistro Urbain,45.495238,-73.41007,5961 Boulevard Cousineau,"Bistro,Tartare,Seafood/Fish,Tapas,Grill,Pasta",https://www.restomontreal.ca/resto/la-belle-et-la-barbe-bistro-urbain-saint-hubert/10945/en/
448,Les Cuisiniers,45.577039,-73.330811,1970 Rue Léonard-de-Vinci,"Market,Seafood/Fish,Grill,Steakhouse,Comfort Food,Tartare",https://www.restomontreal.ca/resto/les-cuisiniers-sainte-julie/14469/en/
449,Sésame,45.505526,-73.37615,355 Boulevard des Promenades,"Asian,Fusion,Chinese,Japanese,Thai,Vegetarian",https://www.restomontreal.ca/resto/sesame-saint-bruno/15681/en/
450,L'étoile de L'Océan,45.519132,-73.580873,101 Rue Rachel E,"Portuguese,Tapas,Grill,Seafood/Fish,Gluten-free Options",https://www.restomontreal.ca/resto/letoile-de-locean-le-plateau/1116/en/
451,Mucca,45.533805,-73.609803,236 Rue St-Zotique E,"Italian,Steakhouse,Pasta,Bistro,Market,Contemporary/Modern",https://www.restomontreal.ca/resto/mucca-little-italy/13443/en/
452,Central Kitchen by BP,45.538418,-73.607255,6763 Rue St-André,"Peruvian,Latin American,Gluten-free Options",https://www.restomontreal.ca/resto/central-kitchen-by-bp-rosemont-la-petite-patrie/17422/en/
453,Stella Pizzeria,45.540991,-73.608192,1100 Rue Bélanger,"Pizza,Italian,Pasta",https://www.restomontreal.ca/resto/stella-pizzeria-rosemont-la-petite-patrie/14654/en/
454,Boustan,45.466421,-73.623343,6202 Rue Sherbrooke O,"Lebanese,Mediterranean,Middle Eastern,Vegetarian,Vegan Options,Couscous",https://www.restomontreal.ca/resto/boustan-notre-dame-de-grace-ndg/11629/en/
455,L'Aurochs Steakhouse,45.442082,-73.439189,1720 Avenue des Lumières #5,"Steakhouse,Grill,Seafood/Fish,Tartare,Market,Burgers",https://www.restomontreal.ca/resto/laurochs-steakhouse-brossard/2155/en/
456,Le Satori Sushi,45.355178,-73.297761,290 Boulevard St-Luc,"Japanese,Sushi,Fusion,Poke Bowl,Ramen,Tartare",https://www.restomontreal.ca/resto/le-satori-sushi-st-jean-sur-richelieu/3327/en/
457,Gerry's Delicatessen,45.549319,-73.54166,3982 Rue Ontario E,"Smoked Meat,Deli,Comfort Food,Canadian,Pizza,Pasta",https://www.restomontreal.ca/resto/gerrys-delicatessen-hochelaga-maisonneuve/855/en/
458,Guacamole y Tequila,45.398036,-71.930325,2340 Rue King O,"Mexican,Latin American,Gluten-free Options,Vegetarian,Vegan Options",https://www.restomontreal.ca/resto/guacamole-y-tequila-sherbrooke/11635/en/
459,Bonaparte,45.503248,-73.556076,443 Rue St-François-Xavier,"French,Tartare,Seafood/Fish,Gluten-free Options",https://www.restomontreal.ca/resto/bonaparte-old-montreal/194/en/
460,McLean's Pub,45.499532,-73.572196,1210 Rue Peel,"Pub Food,Fish & Chips,Poutine,Burgers,Comfort Food",https://www.restomontreal.ca/resto/mcleans-pub-downtown/1295/en/
461,Khyber Pass,45.521865,-73.574699,506 Avenue Duluth E,"Afghan,Middle Eastern",https://www.restomontreal.ca/resto/khyber-pass-le-plateau/1027/en/
462,San Antonio Grill & Pâtes,45.719081,-73.622902,"1368, Montée Masson","Grill,Steakhouse,Burgers,Pasta,BBQ,Salads",https://www.restomontreal.ca/resto/san-antonio-grill-pates-terrebonne-lachenaie/2545/en/
463,Trebbiano,45.539225,-73.509575,135 Rue St-Charles O.,"Italian,Pasta,Gluten-free Options",https://www.restomontreal.ca/resto/trebbiano-longueuil/4688/en/
464,Il Pazzesco,45.600639,-73.577024,7031 Rue Jarry E,"Italian,Pasta,Grill,Seafood/Fish,Pizza,Gluten-free Options",https://www.restomontreal.ca/resto/il-pazzesco-anjou-st-leonard/1498/en/
465,Randolph Pub Ludique Quartier Latin,45.516443,-73.56591,2041 Rue Saint-Denis,"Comfort Food,Burgers,Poutine,Fish & Chips,Salads,Tartare",https://www.restomontreal.ca/resto/randolph-pub-ludique-quartier-latin-latin-quarter/6911/en/
466,ZEEZ,45.520488,-73.586309,19 Avenue Mont-Royal E,"Burgers,Comfort Food,Poutine,Halal,Gluten-free Options",https://www.restomontreal.ca/resto/zeez-le-plateau/17534/en/
467,New La Calebasse: cuisine fusion africaine et épicerie fine tropicale,46.35837,-72.58815,4370 Boulevard des Forges,"African,Caribbean,Seafood/Fish,Exotic,Fusion,Gluten-free Options",https://www.restomontreal.ca/resto/la-calebasse-cuisine-fusion-africaine-et-epicerie-fine-tropicale-trois-rivieres/18913/en/
468,Restaurant Shifu,45.49643,-73.578525,1460 Rue Mackay,"Chinese,Asian,Grill,Dumplings,Soups,Vegetarian",https://www.restomontreal.ca/resto/restaurant-shifu-shaughnessy-village/16326/en/
469,Steak Frites St-Paul,45.571946,-73.742686,2125 Boulevard Le Carrefour,"Steakhouse,Grill,Tartare",https://www.restomontreal.ca/resto/steak-frites-st-paul-chomedey/1690/en/
470,Amaraya Resto-Café,45.519933,-73.70194,2135 Boulevard Marcel-Laurin,"Middle Eastern,Burgers,Café,Sandwiches,Grill,Pasta",https://www.restomontreal.ca/resto/amaraya-resto-cafe-ville-saint-laurent/15328/en/
471,Le Marlow,45.48783,-73.399409,7161 Boulevard Cousineau,"Bistro,Market,Grill,Regional,Tartare,Creative",https://www.restomontreal.ca/resto/le-marlow-saint-hubert/14686/en/
472,Soba & Sushi Bar,45.474987,-73.608325,5227 Rue Sherbrooke O,"Sushi,Japanese,Chinese,Szechuan,Bubble tea,Soups",https://www.restomontreal.ca/resto/soba-sushi-bar-cote-des-neiges/5703/en/
473,Le Semaphore,45.450412,-73.740745,705 Avenue Michel-Jasmin,"International,Healthy,Breakfast,Grill,Pasta,Burgers",https://www.restomontreal.ca/resto/le-semaphore-dorval/13102/en/
474,BreWskey Taproom,45.50952,-73.551185,385 Rue de la Commune E,"Bistro,Pub Food,Café,Tapas,Market,Gluten-free Options",https://www.restomontreal.ca/resto/brewskey-taproom-old-montreal/12969/en/
475,Olé Tapas,45.403902,-73.953011,132 Rue Ste Anne,"Spanish,Tapas,Market,Grill,Seafood/Fish,Charcuterie",https://www.restomontreal.ca/resto/ole-tapas-sainte-anne-de-bellevue/12072/en/
476,Phuket,45.577392,-73.59806,4673 Rue Jarry E,"Thai,Sushi,Asian,Poke Bowl,Tartare",https://www.restomontreal.ca/resto/phuket-anjou-st-leonard/1816/en/
477,Trattoria Romantica,45.520112,-73.81266,654 Chemin du Bord-de-l'Eau,"Italian,Pasta,Seafood/Fish",https://www.restomontreal.ca/resto/trattoria-romantica-sainte-dorothee/11341/en/
478,Terrasse sur l'Auberge,45.506393,-73.552795,97 Rue de la Commune Est,"Tapas,International",https://www.restomontreal.ca/resto/terrasse-sur-lauberge-old-montreal/4648/en/
479,La Piazzetta,45.393601,-72.707383,252 Rue Denison E local 103,"Pizza,Italian,Salads,Bistro,Mediterranean,Pasta",https://www.restomontreal.ca/resto/la-piazzetta-granby/1221/en/
480,Randolph Pub Ludique Centropolis,45.560983,-73.745685,490 Promenade du Centropolis,"Comfort Food,Burgers,Poutine,Fish & Chips,Salads,Tartare",https://www.restomontreal.ca/resto/randolph-pub-ludique-centropolis-chomedey/12968/en/
481,Tag Resto Bar,45.64234,-73.860448,270 Rue Sicard,"International,Burgers,Chicken Wings,Comfort Food,Grilled Cheese,Poutine",https://www.restomontreal.ca/resto/tag-resto-bar-sainte-therese/15556/en/
482,Le Carré,45.503616,-73.567239,1191 Place Phillips,"Market,Mediterranean,Regional,Contemporary/Modern,Gluten-free Options",https://www.restomontreal.ca/resto/le-carre-downtown/12759/en/
483,Mikasa Sushi Bar & Yakiniku,45.562072,-73.74556,175 Promenade du Centropolis,"Sushi,Japanese,Seafood/Fish,Soups,Salads,Gluten-free Options",https://www.restomontreal.ca/resto/mikasa-sushi-bar-yakiniku-chomedey/2242/en/
484,Sushi Taxi,45.313892,-72.638811,201 Rue Champlain,"Sushi,Asian,Vegetarian,Poke Bowl,Gluten-free Options",https://www.restomontreal.ca/resto/sushi-taxi-bromont/14779/en/
485,Brasserie 701,45.50539,-73.557464,701 Côte de la Place d'Armes,"Creative,Eclectic,Charcuterie,International,Breakfast,Fusion",https://www.restomontreal.ca/resto/brasserie-701-old-montreal/2535/en/
486,New Restaurant Luce,45.729867,-73.456993,313 Rue Notre-Dame,"Italian,Pizza,Pasta",https://www.restomontreal.ca/resto/restaurant-luce-repentigny/20127/en/
487,Boeuf Cochon,45.563373,-73.728551,1553 Boulevard le Corbusier,"Steakhouse,Grill,Burgers,BBQ,Tartare,Poutine",https://www.restomontreal.ca/resto/boeuf-cochon-chomedey/12024/en/
488,Restaurant Yum & Shine,45.551007,-73.760604,1690 Rue Robinson,"Asian,Chinese,Fusion,Soups,Ramen,Grill",https://www.restomontreal.ca/resto/restaurant-yum-shine-chomedey/17366/en/
489,McKibbins Irish Pub,45.496754,-73.57735,1426 Rue Bishop,"Irish,Pub Food,Fish & Chips,Chicken Wings",https://www.restomontreal.ca/resto/mckibbins-irish-pub-downtown/1447/en/
490,Chez Doval,45.52055,-73.582675,150 Rue Marie-Anne E,"Portuguese,Grill,Seafood/Fish",https://www.restomontreal.ca/resto/chez-doval-le-plateau/1547/en/
491,Saint Sushi,45.52114,-73.575347,424 Avenue Duluth E,"Sushi,Japanese",https://www.restomontreal.ca/resto/saint-sushi-le-plateau/6343/en/
492,Bharati,46.025069,-73.437794,352 Rue Notre-Dame,"Indian,Vegetarian,Halal,Gluten-free Options",https://www.restomontreal.ca/resto/bharati-joliette/12179/en/
493,Rumi,45.519202,-73.598398,5198 Rue Hutchison,"Middle Eastern,Moroccan,Turkish,Mediterranean,Persian,Halal",https://www.restomontreal.ca/resto/rumi-mile-end/1982/en/
494,Kyo Bar Japonais,45.505468,-73.557723,711 Côte de la Place d'Armes,"Japanese,Sushi,Asian,Ramen,Poke Bowl",https://www.restomontreal.ca/resto/kyo-bar-japonais-old-montreal/6613/en/
495,Tropikàl,45.480359,-73.579076,3426 Rue Notre-Dame O,"Caribbean,African,Latin American,Market,Grill,Vegetarian",https://www.restomontreal.ca/resto/tropikal-saint-henri/14309/en/
496,Robin des Bois,45.525151,-73.569769,3933 Avenue du Parc la Fontaine,"Café,Market,Comfort Food,Salads,Healthy,Vegetarian",https://www.restomontreal.ca/resto/robin-des-bois-le-plateau/1881/en/
497,ZIBO! Restaurant-Bar,45.562037,-73.746304,245 Promenade du Centropolis,"Californian,Grill,Salads,Pasta,Pizza,Burgers",https://www.restomontreal.ca/resto/zibo-restaurant-bar-chomedey/2201/en/
498,Ristorante San Marzano,45.638167,-73.579526,11935 Avenue Rita-Levi-Montalcini,"Italian,Pasta,Pizza,Mediterranean",https://www.restomontreal.ca/resto/ristorante-san-marzano-rdp-pointe-aux-trembles/3605/en/
499,L'Ours Caverne Culinaire,45.420516,-73.495392,200 Rue Ste-Marie,"Pizza,Smokehouse,Burgers,Pasta,Bistro",https://www.restomontreal.ca/resto/lours-caverne-culinaire-la-prairie/11433/en/
500,Portovino Ristorante,45.55763,-73.725503,1160 Boulevard le Corbusier,"Italian,Seafood/Fish,Pizza,Pasta,French,Grill",https://www.restomontreal.ca/resto/portovino-ristorante-laval-des-rapides/14540/en/
501,Casa Galicia,45.516671,-73.566597,2087 Rue Saint-Denis,"Spanish,Seafood/Fish,Tapas,Mussels,Vegetarian",https://www.restomontreal.ca/resto/casa-galicia-latin-quarter/192/en/
502,Sahib,45.459279,-73.82361,225B Boulevard Hymus,Indian,https://www.restomontreal.ca/resto/sahib-pointe-claire/1810/en/
503,TABOO Cuisine Rebelle,45.82693,-73.424434,352 Boulevard L'Ange-Gardien,"Burgers,Tartare,Poutine,Salads,Tapas,Comfort Food",https://www.restomontreal.ca/resto/taboo-cuisine-rebelle-lassomption/6933/en/
504,Elio Pizzeria Ristorante,45.532008,-73.602588,351 Rue Bellechasse,"Italian,Pizza,Pasta,Gluten-free Options",https://www.restomontreal.ca/resto/elio-pizzeria-ristorante-rosemont-la-petite-patrie/720/en/
505,Shoji Sushi,45.47909,-73.477701,2035A Rue Victoria,"Japanese,Sushi,Fusion,Grill,Asian,Tartare",https://www.restomontreal.ca/resto/shoji-sushi-saint-lambert/2116/en/
506,Le Balthazar,45.446726,-73.436834,9180 Boulevard Leduc,"Pub Food,Burgers,Tartare,Fish & Chips,Chicken Wings,Sandwiches",https://www.restomontreal.ca/resto/le-balthazar-brossard/9365/en/
507,La Maison Verte,45.471404,-73.877779,16981 Boulevard Gouin O,"Market,French,Tartare,Bistro,Seafood/Fish,Mussels",https://www.restomontreal.ca/resto/la-maison-verte-lile-bizard-sainte-genevieve/1818/en/
508,SPANEL CRÊPES ET GOURMETS,45.486653,-73.569336,1960 Rue Notre-Dame O,"Crêpes,Café,Breakfast,Gluten-free Options",https://www.restomontreal.ca/resto/spanel-griffintown/7130/en/
509,Kiyomi,45.561799,-73.745524,145 Promenade du Centropolis,"Tapas,Fusion,Korean,American,Asian",https://www.restomontreal.ca/resto/kiyomi-chomedey/7161/en/
510,Sushi Soku,45.699186,-73.655155,1274 Boulevard des Seigneurs,"Sushi,Japanese,Asian,Tartare,Poke Bowl,Grill",https://www.restomontreal.ca/resto/sushi-soku-terrebonne-lachenaie/6072/en/
511,Portus 360,45.499742,-73.562627,777 Boulevard Robert-Bourassa,"Portuguese,Tapas,Grill,Seafood/Fish",https://www.restomontreal.ca/resto/portus-360-downtown/1243/en/
512,Restaurant Jacques-Cartier,45.507782,-73.553577,444 Place Jacques-Cartier,"Italian,Pizza,Pasta,Salads,Seafood/Fish",https://www.restomontreal.ca/resto/restaurant-jacques-cartier-old-montreal/4284/en/
513,YOSO,45.581187,-73.703911,1595-B Boulevard Des Laurentides,"Creative,Asian,Japanese",https://www.restomontreal.ca/resto/yoso-pont-viau/17334/en/
514,Domaine Bonaventure - Sucrerie,45.675103,-73.972305,15400 Rue Charles,"Sugar Shack,Regional",https://www.restomontreal.ca/resto/domaine-bonaventure-sucrerie-mirabel/10633/en/
